team,episode_id,turn,day,hour,money,actor,action,arg1,arg2
Mohamed,91029473,6,0,6,22.0,hand_1,NORTH,,
Mohamed,91029473,6,0,6,22.0,hand_2,WEST,,
Mohamed,91029473,6,0,6,22.0,hand_3,NORTH,,
Mohamed,91029473,6,0,6,22.0,hand_4,WEST,,
Mohamed,91029473,7,0,7,22.0,farmer,PLACE,SHEEP,
Mohamed,91029473,7,0,7,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91029473,7,0,7,22.0,hand_1,NORTH,,
Mohamed,91029473,7,0,7,22.0,hand_2,NORTH,,
Mohamed,91029473,7,0,7,22.0,hand_3,NORTH,,
Mohamed,91029473,7,0,7,22.0,hand_4,NORTH,,
Mohamed,91029473,8,0,8,22.0,farmer,FEED,WHEAT,
Mohamed,91029473,8,0,8,22.0,hand_0,PLACE,COW,
Mohamed,91029473,8,0,8,22.0,hand_1,PLANT,MELON,
Mohamed,91029473,8,0,8,22.0,hand_2,PLANT,MELON,
Mohamed,91029473,8,0,8,22.0,hand_3,NORTH,,
Mohamed,91029473,8,0,8,22.0,hand_4,NORTH,,
Mohamed,91029473,9,0,9,22.0,farmer,CARE,,
Mohamed,91029473,9,0,9,22.0,hand_0,FEED,WHEAT,
Mohamed,91029473,9,0,9,22.0,hand_1,WATER,,
Mohamed,91029473,9,0,9,22.0,hand_2,WATER,,
Mohamed,91029473,9,0,9,22.0,hand_3,PLANT,WHEAT,
Mohamed,91029473,9,0,9,22.0,hand_4,PLANT,MELON,
Mohamed,91029473,10,0,10,22.0,farmer,PASS,,
Mohamed,91029473,10,0,10,22.0,hand_0,CARE,,
Mohamed,91029473,10,0,10,22.0,hand_1,NORTH,,
Mohamed,91029473,10,0,10,22.0,hand_2,EAST,,
Mohamed,91029473,10,0,10,22.0,hand_3,WATER,,
Mohamed,91029473,10,0,10,22.0,hand_4,WATER,,
Mohamed,91029473,11,0,11,22.0,farmer,PASS,,
Mohamed,91029473,11,0,11,22.0,hand_0,NORTH,,
Mohamed,91029473,11,0,11,22.0,hand_1,PLANT,MELON,
Mohamed,91029473,11,0,11,22.0,hand_2,EAST,,
Mohamed,91029473,11,0,11,22.0,hand_3,EAST,,
Mohamed,91029473,11,0,11,22.0,hand_4,SOUTH,,
Mohamed,91029473,12,0,12,22.0,farmer,PASS,,
Mohamed,91029473,12,0,12,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91029473,12,0,12,22.0,hand_1,WATER,,
Mohamed,91029473,12,0,12,22.0,hand_2,EAST,,
Mohamed,91029473,12,0,12,22.0,hand_3,PLANT,WHEAT,
Mohamed,91029473,12,0,12,22.0,hand_4,PLANT,MELON,
Mohamed,91029473,13,0,13,22.0,farmer,PASS,,
Mohamed,91029473,13,0,13,22.0,hand_0,PLACE,COW,
Mohamed,91029473,13,0,13,22.0,hand_1,NORTH,,
Mohamed,91029473,13,0,13,22.0,hand_2,EAST,,
Mohamed,91029473,13,0,13,22.0,hand_3,WATER,,
Mohamed,91029473,13,0,13,22.0,hand_4,WATER,,
Mohamed,91029473,14,0,14,22.0,farmer,PASS,,
Mohamed,91029473,14,0,14,22.0,hand_0,FEED,WHEAT,
Mohamed,91029473,14,0,14,22.0,hand_1,PLANT,WHEAT,
Mohamed,91029473,14,0,14,22.0,hand_2,NORTH,,
Mohamed,91029473,14,0,14,22.0,hand_3,EAST,,
Mohamed,91029473,14,0,14,22.0,hand_4,EAST,,
Mohamed,91029473,15,0,15,22.0,farmer,PASS,,
Mohamed,91029473,15,0,15,22.0,hand_0,CARE,,
Mohamed,91029473,15,0,15,22.0,hand_1,WATER,,
Mohamed,91029473,15,0,15,22.0,hand_2,NORTH,,
Mohamed,91029473,15,0,15,22.0,hand_3,PLANT,MELON,
Mohamed,91029473,15,0,15,22.0,hand_4,PLANT,MELON,
Mohamed,91029473,16,0,16,22.0,farmer,PASS,,
Mohamed,91029473,16,0,16,22.0,hand_0,WEST,,
Mohamed,91029473,16,0,16,22.0,hand_1,WEST,,
Mohamed,91029473,16,0,16,22.0,hand_2,NORTH,,
Mohamed,91029473,16,0,16,22.0,hand_3,WATER,,
Mohamed,91029473,16,0,16,22.0,hand_4,WATER,,
Mohamed,91029473,17,0,17,22.0,farmer,PASS,,
Mohamed,91029473,17,0,17,22.0,hand_0,SOUTH,,
Mohamed,91029473,17,0,17,22.0,hand_1,PLANT,WHEAT,
Mohamed,91029473,17,0,17,22.0,hand_2,PLANT,MELON,
Mohamed,91029473,17,0,17,22.0,hand_3,SOUTH,,
Mohamed,91029473,17,0,17,22.0,hand_4,EAST,,
Mohamed,91029473,18,0,18,22.0,farmer,PASS,,
Mohamed,91029473,18,0,18,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91029473,18,0,18,22.0,hand_1,WATER,,
Mohamed,91029473,18,0,18,22.0,hand_2,WATER,,
Mohamed,91029473,18,0,18,22.0,hand_3,PLANT,MELON,
Mohamed,91029473,18,0,18,22.0,hand_4,PLANT,MELON,
Mohamed,91029473,19,0,19,22.0,farmer,PASS,,
Mohamed,91029473,19,0,19,22.0,hand_0,PLACE,SHEEP,
Mohamed,91029473,19,0,19,22.0,hand_1,WEST,,
Mohamed,91029473,19,0,19,22.0,hand_2,NORTH,,
Mohamed,91029473,19,0,19,22.0,hand_3,WATER,,
Mohamed,91029473,19,0,19,22.0,hand_4,WATER,,
Mohamed,91029473,20,0,20,22.0,farmer,PASS,,
Mohamed,91029473,20,0,20,22.0,hand_0,FEED,WHEAT,
Mohamed,91029473,20,0,20,22.0,hand_1,PLANT,WHEAT,
Mohamed,91029473,20,0,20,22.0,hand_2,PLANT,WHEAT,
Mohamed,91029473,20,0,20,22.0,hand_3,WEST,,
Mohamed,91029473,20,0,20,22.0,hand_4,WEST,,
Mohamed,91029473,21,0,21,22.0,farmer,PASS,,
Mohamed,91029473,21,0,21,22.0,hand_0,CARE,,
Mohamed,91029473,21,0,21,22.0,hand_1,WATER,,
Mohamed,91029473,21,0,21,22.0,hand_2,WATER,,
Mohamed,91029473,21,0,21,22.0,hand_3,PLANT,MELON,
Mohamed,91029473,21,0,21,22.0,hand_4,SOUTH,,
Mohamed,91029473,22,0,22,22.0,farmer,PASS,,
Mohamed,91029473,22,0,22,22.0,hand_0,PASS,,
Mohamed,91029473,22,0,22,22.0,hand_1,WEST,,
Mohamed,91029473,22,0,22,22.0,hand_2,PASS,,
Mohamed,91029473,22,0,22,22.0,hand_3,WATER,,
Mohamed,91029473,22,0,22,22.0,hand_4,PLANT,MELON,
Mohamed,91029473,23,0,23,22.0,farmer,PASS,,
Mohamed,91029473,23,0,23,22.0,hand_0,PASS,,
Mohamed,91029473,23,0,23,22.0,hand_1,PLANT,WHEAT,
Mohamed,91029473,23,0,23,22.0,hand_2,PASS,,
Mohamed,91029473,23,0,23,22.0,hand_3,PASS,,
Mohamed,91029473,23,0,23,22.0,hand_4,WATER,,
Mohamed,91029473,24,1,0,22.0,farmer,PASS,,
Mohamed,91029473,24,1,0,22.0,hand_0,PASS,,
Mohamed,91029473,24,1,0,22.0,hand_1,WATER,,
Mohamed,91029473,24,1,0,22.0,hand_2,PASS,,
Mohamed,91029473,24,1,0,22.0,hand_3,PASS,,
Mohamed,91029473,24,1,0,22.0,hand_4,PASS,,
Mohamed,91029473,25,1,1,22.0,farmer,PASS,,
Mohamed,91029473,26,1,2,22.0,farmer,PICKUP,WHEAT,1
Mohamed,91029473,27,1,3,22.0,farmer,NORTH,,
Mohamed,91029473,28,1,4,22.0,farmer,FEED,WHEAT,
Mohamed,91029473,29,1,5,22.0,farmer,CARE,,
Mohamed,91029473,30,1,6,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91029473,31,1,7,22.0,farmer,NORTH,,
Mohamed,91029473,32,1,8,22.0,farmer,CARE,,
Mohamed,91029473,33,1,9,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91029473,34,1,10,22.0,farmer,WEST,,
Mohamed,91029473,35,1,11,22.0,farmer,SOUTH,,
Mohamed,91029473,36,1,12,22.0,farmer,CARE,,
Mohamed,91029473,37,1,13,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91029473,38,1,14,22.0,farmer,WEST,,
Mohamed,91029473,39,1,15,22.0,farmer,SOUTH,,
Mohamed,91029473,40,1,16,22.0,farmer,CARE,,
Mohamed,91029473,41,1,17,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91029473,42,1,18,22.0,farmer,PASS,,
Mohamed,91029473,43,1,19,22.0,farmer,PASS,,
Mohamed,91029473,44,1,20,22.0,farmer,PASS,,
Mohamed,91029473,45,1,21,22.0,farmer,PASS,,
Mohamed,91029473,46,1,22,22.0,farmer,PASS,,
Mohamed,91029473,47,1,23,22.0,farmer,PASS,,
Mohamed,91030358,0,0,0,3000.0,farmer,PASS,,
Mohamed,91030358,1,0,1,22.0,farmer,PASS,,
Mohamed,91030358,1,0,1,22.0,market,HIRE,,
Mohamed,91030358,1,0,1,22.0,market,HIRE,,
Mohamed,91030358,1,0,1,22.0,market,HIRE,,
Mohamed,91030358,1,0,1,22.0,market,HIRE,,
Mohamed,91030358,1,0,1,22.0,market,HIRE,,
Mohamed,91030358,1,0,1,22.0,market,BUY_ANIMAL,COW,2
Mohamed,91030358,1,0,1,22.0,market,BUY_ANIMAL,SHEEP,2
Mohamed,91030358,1,0,1,22.0,market,BUY_SEED,WHEAT,7
Mohamed,91030358,1,0,1,22.0,market,BUY_SEED,MELON,12
Mohamed,91030358,1,0,1,22.0,market,BUY_PRODUCT,WHEAT,5
Mohamed,91030358,2,0,2,50.0,farmer,PICKUP,SHEEP,1
Mohamed,91030358,2,0,2,50.0,hand_0,WEST,,
Mohamed,91030358,2,0,2,50.0,hand_1,NORTH,,
Mohamed,91030358,2,0,2,50.0,hand_2,WEST,,
Mohamed,91030358,2,0,2,50.0,hand_3,WEST,,
Mohamed,91030358,2,0,2,50.0,hand_4,WEST,,
Mohamed,91030358,2,0,2,50.0,market,SELL,WHEAT,1
Mohamed,91030358,3,0,3,22.0,farmer,PICKUP,WHEAT,1
Mohamed,91030358,3,0,3,22.0,hand_0,PICKUP,COW,2
Mohamed,91030358,3,0,3,22.0,hand_1,BUILD_PASTURE,,
Mohamed,91030358,3,0,3,22.0,hand_2,WEST,,
Mohamed,91030358,3,0,3,22.0,hand_3,WEST,,
Mohamed,91030358,3,0,3,22.0,hand_4,WEST,,
Mohamed,91030358,3,0,3,22.0,market,BUY_PRODUCT,WHEAT,1
Mohamed,91030358,4,0,4,50.0,farmer,WEST,,
Mohamed,91030358,4,0,4,50.0,hand_0,PICKUP,SHEEP,1
Mohamed,91030358,4,0,4,50.0,hand_1,WEST,,
Mohamed,91030358,4,0,4,50.0,hand_2,WEST,,
Mohamed,91030358,4,0,4,50.0,hand_3,WEST,,
Mohamed,91030358,4,0,4,50.0,hand_4,WEST,,
Mohamed,91030358,4,0,4,50.0,market,SELL,WHEAT,1
Mohamed,91030358,5,0,5,22.0,farmer,WEST,,
Mohamed,91030358,5,0,5,22.0,hand_0,PICKUP,WHEAT,3
Mohamed,91030358,5,0,5,22.0,hand_1,BUILD_PASTURE,,
Mohamed,91030358,5,0,5,22.0,hand_2,WEST,,
Mohamed,91030358,5,0,5,22.0,hand_3,WEST,,
Mohamed,91030358,5,0,5,22.0,hand_4,WEST,,
Mohamed,91030358,5,0,5,22.0,market,BUY_PRODUCT,WHEAT,1
Mohamed,91030358,6,0,6,22.0,farmer,BUILD_PASTURE,,
Mohamed,91030358,6,0,6,22.0,hand_0,NORTH,,
Mohamed,91030358,6,0,6,22.0,hand_1,NORTH,,
Mohamed,91030358,6,0,6,22.0,hand_2,WEST,,
Mohamed,91030358,6,0,6,22.0,hand_3,NORTH,,
Mohamed,91030358,6,0,6,22.0,hand_4,WEST,,
Mohamed,91030358,7,0,7,22.0,farmer,PLACE,SHEEP,
Mohamed,91030358,7,0,7,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91030358,7,0,7,22.0,hand_1,NORTH,,
Mohamed,91030358,7,0,7,22.0,hand_2,NORTH,,
Mohamed,91030358,7,0,7,22.0,hand_3,NORTH,,
Mohamed,91030358,7,0,7,22.0,hand_4,NORTH,,
Mohamed,91030358,8,0,8,22.0,farmer,FEED,WHEAT,
Mohamed,91030358,8,0,8,22.0,hand_0,PLACE,COW,
Mohamed,91030358,8,0,8,22.0,hand_1,PLANT,MELON,
Mohamed,91030358,8,0,8,22.0,hand_2,PLANT,MELON,
Mohamed,91030358,8,0,8,22.0,hand_3,NORTH,,
Mohamed,91030358,8,0,8,22.0,hand_4,NORTH,,
Mohamed,91030358,9,0,9,22.0,farmer,CARE,,
Mohamed,91030358,9,0,9,22.0,hand_0,FEED,WHEAT,
Mohamed,91030358,9,0,9,22.0,hand_1,WATER,,
Mohamed,91030358,9,0,9,22.0,hand_2,WATER,,
Mohamed,91030358,9,0,9,22.0,hand_3,PLANT,WHEAT,
Mohamed,91030358,9,0,9,22.0,hand_4,PLANT,MELON,
Mohamed,91030358,10,0,10,22.0,farmer,PASS,,
Mohamed,91030358,10,0,10,22.0,hand_0,CARE,,
Mohamed,91030358,10,0,10,22.0,hand_1,NORTH,,
Mohamed,91030358,10,0,10,22.0,hand_2,EAST,,
Mohamed,91030358,10,0,10,22.0,hand_3,WATER,,
Mohamed,91030358,10,0,10,22.0,hand_4,WATER,,
Mohamed,91030358,11,0,11,22.0,farmer,PASS,,
Mohamed,91030358,11,0,11,22.0,hand_0,NORTH,,
Mohamed,91030358,11,0,11,22.0,hand_1,PLANT,MELON,
Mohamed,91030358,11,0,11,22.0,hand_2,EAST,,
Mohamed,91030358,11,0,11,22.0,hand_3,EAST,,
Mohamed,91030358,11,0,11,22.0,hand_4,SOUTH,,
Mohamed,91030358,12,0,12,22.0,farmer,PASS,,
Mohamed,91030358,12,0,12,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91030358,12,0,12,22.0,hand_1,WATER,,
Mohamed,91030358,12,0,12,22.0,hand_2,EAST,,
Mohamed,91030358,12,0,12,22.0,hand_3,PLANT,WHEAT,
Mohamed,91030358,12,0,12,22.0,hand_4,PLANT,MELON,
Mohamed,91030358,13,0,13,22.0,farmer,PASS,,
Mohamed,91030358,13,0,13,22.0,hand_0,PLACE,COW,
Mohamed,91030358,13,0,13,22.0,hand_1,NORTH,,
Mohamed,91030358,13,0,13,22.0,hand_2,EAST,,
Mohamed,91030358,13,0,13,22.0,hand_3,WATER,,
Mohamed,91030358,13,0,13,22.0,hand_4,WATER,,
Mohamed,91030358,14,0,14,22.0,farmer,PASS,,
Mohamed,91030358,14,0,14,22.0,hand_0,FEED,WHEAT,
Mohamed,91030358,14,0,14,22.0,hand_1,PLANT,WHEAT,
Mohamed,91030358,14,0,14,22.0,hand_2,NORTH,,
Mohamed,91030358,14,0,14,22.0,hand_3,EAST,,
Mohamed,91030358,14,0,14,22.0,hand_4,EAST,,
Mohamed,91030358,15,0,15,22.0,farmer,PASS,,
Mohamed,91030358,15,0,15,22.0,hand_0,CARE,,
Mohamed,91030358,15,0,15,22.0,hand_1,WATER,,
Mohamed,91030358,15,0,15,22.0,hand_2,NORTH,,
Mohamed,91030358,15,0,15,22.0,hand_3,PLANT,MELON,
Mohamed,91030358,15,0,15,22.0,hand_4,PLANT,MELON,
Mohamed,91030358,16,0,16,22.0,farmer,PASS,,
Mohamed,91030358,16,0,16,22.0,hand_0,WEST,,
Mohamed,91030358,16,0,16,22.0,hand_1,WEST,,
Mohamed,91030358,16,0,16,22.0,hand_2,NORTH,,
Mohamed,91030358,16,0,16,22.0,hand_3,WATER,,
Mohamed,91030358,16,0,16,22.0,hand_4,WATER,,
Mohamed,91030358,17,0,17,22.0,farmer,PASS,,
Mohamed,91030358,17,0,17,22.0,hand_0,SOUTH,,
Mohamed,91030358,17,0,17,22.0,hand_1,PLANT,WHEAT,
Mohamed,91030358,17,0,17,22.0,hand_2,PLANT,MELON,
Mohamed,91030358,17,0,17,22.0,hand_3,SOUTH,,
Mohamed,91030358,17,0,17,22.0,hand_4,EAST,,
Mohamed,91030358,18,0,18,22.0,farmer,PASS,,
Mohamed,91030358,18,0,18,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91030358,18,0,18,22.0,hand_1,WATER,,
Mohamed,91030358,18,0,18,22.0,hand_2,WATER,,
Mohamed,91030358,18,0,18,22.0,hand_3,PLANT,MELON,
Mohamed,91030358,18,0,18,22.0,hand_4,PLANT,MELON,
Mohamed,91030358,19,0,19,22.0,farmer,PASS,,
Mohamed,91030358,19,0,19,22.0,hand_0,PLACE,SHEEP,
Mohamed,91030358,19,0,19,22.0,hand_1,WEST,,
Mohamed,91030358,19,0,19,22.0,hand_2,NORTH,,
Mohamed,91030358,19,0,19,22.0,hand_3,WATER,,
Mohamed,91030358,19,0,19,22.0,hand_4,WATER,,
Mohamed,91030358,20,0,20,22.0,farmer,PASS,,
Mohamed,91030358,20,0,20,22.0,hand_0,FEED,WHEAT,
Mohamed,91030358,20,0,20,22.0,hand_1,PLANT,WHEAT,
Mohamed,91030358,20,0,20,22.0,hand_2,PLANT,WHEAT,
Mohamed,91030358,20,0,20,22.0,hand_3,WEST,,
Mohamed,91030358,20,0,20,22.0,hand_4,WEST,,
Mohamed,91030358,21,0,21,22.0,farmer,PASS,,
Mohamed,91030358,21,0,21,22.0,hand_0,CARE,,
Mohamed,91030358,21,0,21,22.0,hand_1,WATER,,
Mohamed,91030358,21,0,21,22.0,hand_2,WATER,,
Mohamed,91030358,21,0,21,22.0,hand_3,PLANT,MELON,
Mohamed,91030358,21,0,21,22.0,hand_4,SOUTH,,
Mohamed,91030358,22,0,22,22.0,farmer,PASS,,
Mohamed,91030358,22,0,22,22.0,hand_0,PASS,,
Mohamed,91030358,22,0,22,22.0,hand_1,WEST,,
Mohamed,91030358,22,0,22,22.0,hand_2,PASS,,
Mohamed,91030358,22,0,22,22.0,hand_3,WATER,,
Mohamed,91030358,22,0,22,22.0,hand_4,PLANT,MELON,
Mohamed,91030358,23,0,23,22.0,farmer,PASS,,
Mohamed,91030358,23,0,23,22.0,hand_0,PASS,,
Mohamed,91030358,23,0,23,22.0,hand_1,PLANT,WHEAT,
Mohamed,91030358,23,0,23,22.0,hand_2,PASS,,
Mohamed,91030358,23,0,23,22.0,hand_3,PASS,,
Mohamed,91030358,23,0,23,22.0,hand_4,WATER,,
Mohamed,91030358,24,1,0,22.0,farmer,PASS,,
Mohamed,91030358,24,1,0,22.0,hand_0,PASS,,
Mohamed,91030358,24,1,0,22.0,hand_1,WATER,,
Mohamed,91030358,24,1,0,22.0,hand_2,PASS,,
Mohamed,91030358,24,1,0,22.0,hand_3,PASS,,
Mohamed,91030358,24,1,0,22.0,hand_4,PASS,,
Mohamed,91030358,25,1,1,22.0,farmer,PASS,,
Mohamed,91030358,26,1,2,22.0,farmer,PICKUP,WHEAT,1
Mohamed,91030358,27,1,3,22.0,farmer,NORTH,,
Mohamed,91030358,28,1,4,22.0,farmer,FEED,WHEAT,
Mohamed,91030358,29,1,5,22.0,farmer,CARE,,
Mohamed,91030358,30,1,6,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91030358,31,1,7,22.0,farmer,NORTH,,
Mohamed,91030358,32,1,8,22.0,farmer,CARE,,
Mohamed,91030358,33,1,9,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91030358,34,1,10,22.0,farmer,WEST,,
Mohamed,91030358,35,1,11,22.0,farmer,SOUTH,,
Mohamed,91030358,36,1,12,22.0,farmer,CARE,,
Mohamed,91030358,37,1,13,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91030358,38,1,14,22.0,farmer,WEST,,
Mohamed,91030358,39,1,15,22.0,farmer,SOUTH,,
Mohamed,91030358,40,1,16,22.0,farmer,CARE,,
Mohamed,91030358,41,1,17,22.0,farmer,COLLECT_FERTILIZER,,
Mohamed,91030358,42,1,18,22.0,farmer,PASS,,
Mohamed,91030358,43,1,19,22.0,farmer,PASS,,
Mohamed,91030358,44,1,20,22.0,farmer,PASS,,
Mohamed,91030358,45,1,21,22.0,farmer,PASS,,
Mohamed,91030358,46,1,22,22.0,farmer,PASS,,
Mohamed,91030358,47,1,23,22.0,farmer,PASS,,
Mohamed,91033711,0,0,0,3000.0,farmer,PASS,,
Mohamed,91033711,1,0,1,22.0,farmer,PASS,,
Mohamed,91033711,1,0,1,22.0,market,HIRE,,
Mohamed,91033711,1,0,1,22.0,market,HIRE,,
Mohamed,91033711,1,0,1,22.0,market,HIRE,,
Mohamed,91033711,1,0,1,22.0,market,HIRE,,
Mohamed,91033711,1,0,1,22.0,market,HIRE,,
Mohamed,91033711,1,0,1,22.0,market,BUY_ANIMAL,COW,2
Mohamed,91033711,1,0,1,22.0,market,BUY_ANIMAL,SHEEP,2
Mohamed,91033711,1,0,1,22.0,market,BUY_SEED,WHEAT,7
Mohamed,91033711,1,0,1,22.0,market,BUY_SEED,MELON,12
Mohamed,91033711,1,0,1,22.0,market,BUY_PRODUCT,WHEAT,5
Mohamed,91033711,2,0,2,50.0,farmer,PICKUP,SHEEP,1
Mohamed,91033711,2,0,2,50.0,hand_0,WEST,,
Mohamed,91033711,2,0,2,50.0,hand_1,NORTH,,
Mohamed,91033711,2,0,2,50.0,hand_2,WEST,,
Mohamed,91033711,2,0,2,50.0,hand_3,WEST,,
Mohamed,91033711,2,0,2,50.0,hand_4,WEST,,
Mohamed,91033711,2,0,2,50.0,market,SELL,WHEAT,1
Mohamed,91033711,3,0,3,22.0,farmer,PICKUP,WHEAT,1
Mohamed,91033711,3,0,3,22.0,hand_0,PICKUP,COW,2
Mohamed,91033711,3,0,3,22.0,hand_1,BUILD_PASTURE,,
Mohamed,91033711,3,0,3,22.0,hand_2,WEST,,
Mohamed,91033711,3,0,3,22.0,hand_3,WEST,,
Mohamed,91033711,3,0,3,22.0,hand_4,WEST,,
Mohamed,91033711,3,0,3,22.0,market,BUY_PRODUCT,WHEAT,1
Mohamed,91033711,4,0,4,50.0,farmer,WEST,,
Mohamed,91033711,4,0,4,50.0,hand_0,PICKUP,SHEEP,1
Mohamed,91033711,4,0,4,50.0,hand_1,WEST,,
Mohamed,91033711,4,0,4,50.0,hand_2,WEST,,
Mohamed,91033711,4,0,4,50.0,hand_3,WEST,,
Mohamed,91033711,4,0,4,50.0,hand_4,WEST,,
Mohamed,91033711,4,0,4,50.0,market,SELL,WHEAT,1
Mohamed,91033711,5,0,5,22.0,farmer,WEST,,
Mohamed,91033711,5,0,5,22.0,hand_0,PICKUP,WHEAT,3
Mohamed,91033711,5,0,5,22.0,hand_1,BUILD_PASTURE,,
Mohamed,91033711,5,0,5,22.0,hand_2,WEST,,
Mohamed,91033711,5,0,5,22.0,hand_3,WEST,,
Mohamed,91033711,5,0,5,22.0,hand_4,WEST,,
Mohamed,91033711,5,0,5,22.0,market,BUY_PRODUCT,WHEAT,1
Mohamed,91033711,6,0,6,22.0,farmer,BUILD_PASTURE,,
Mohamed,91033711,6,0,6,22.0,hand_0,NORTH,,
Mohamed,91033711,6,0,6,22.0,hand_1,NORTH,,
Mohamed,91033711,6,0,6,22.0,hand_2,WEST,,
Mohamed,91033711,6,0,6,22.0,hand_3,NORTH,,
Mohamed,91033711,6,0,6,22.0,hand_4,WEST,,
Mohamed,91033711,7,0,7,22.0,farmer,PLACE,SHEEP,
Mohamed,91033711,7,0,7,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91033711,7,0,7,22.0,hand_1,NORTH,,
Mohamed,91033711,7,0,7,22.0,hand_2,NORTH,,
Mohamed,91033711,7,0,7,22.0,hand_3,NORTH,,
Mohamed,91033711,7,0,7,22.0,hand_4,NORTH,,
Mohamed,91033711,8,0,8,22.0,farmer,FEED,WHEAT,
Mohamed,91033711,8,0,8,22.0,hand_0,PLACE,COW,
Mohamed,91033711,8,0,8,22.0,hand_1,PLANT,MELON,
Mohamed,91033711,8,0,8,22.0,hand_2,PLANT,MELON,
Mohamed,91033711,8,0,8,22.0,hand_3,NORTH,,
Mohamed,91033711,8,0,8,22.0,hand_4,NORTH,,
Mohamed,91033711,9,0,9,22.0,farmer,CARE,,
Mohamed,91033711,9,0,9,22.0,hand_0,FEED,WHEAT,
Mohamed,91033711,9,0,9,22.0,hand_1,WATER,,
Mohamed,91033711,9,0,9,22.0,hand_2,WATER,,
Mohamed,91033711,9,0,9,22.0,hand_3,PLANT,WHEAT,
Mohamed,91033711,9,0,9,22.0,hand_4,PLANT,MELON,
Mohamed,91033711,10,0,10,22.0,farmer,PASS,,
Mohamed,91033711,10,0,10,22.0,hand_0,CARE,,
Mohamed,91033711,10,0,10,22.0,hand_1,NORTH,,
Mohamed,91033711,10,0,10,22.0,hand_2,EAST,,
Mohamed,91033711,10,0,10,22.0,hand_3,WATER,,
Mohamed,91033711,10,0,10,22.0,hand_4,WATER,,
Mohamed,91033711,11,0,11,22.0,farmer,PASS,,
Mohamed,91033711,11,0,11,22.0,hand_0,NORTH,,
Mohamed,91033711,11,0,11,22.0,hand_1,PLANT,MELON,
Mohamed,91033711,11,0,11,22.0,hand_2,EAST,,
Mohamed,91033711,11,0,11,22.0,hand_3,EAST,,
Mohamed,91033711,11,0,11,22.0,hand_4,SOUTH,,
Mohamed,91033711,12,0,12,22.0,farmer,PASS,,
Mohamed,91033711,12,0,12,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91033711,12,0,12,22.0,hand_1,WATER,,
Mohamed,91033711,12,0,12,22.0,hand_2,EAST,,
Mohamed,91033711,12,0,12,22.0,hand_3,PLANT,WHEAT,
Mohamed,91033711,12,0,12,22.0,hand_4,PLANT,MELON,
Mohamed,91033711,13,0,13,22.0,farmer,PASS,,
Mohamed,91033711,13,0,13,22.0,hand_0,PLACE,COW,
Mohamed,91033711,13,0,13,22.0,hand_1,NORTH,,
Mohamed,91033711,13,0,13,22.0,hand_2,EAST,,
Mohamed,91033711,13,0,13,22.0,hand_3,WATER,,
Mohamed,91033711,13,0,13,22.0,hand_4,WATER,,
Mohamed,91033711,14,0,14,22.0,farmer,PASS,,
Mohamed,91033711,14,0,14,22.0,hand_0,FEED,WHEAT,
Mohamed,91033711,14,0,14,22.0,hand_1,PLANT,WHEAT,
Mohamed,91033711,14,0,14,22.0,hand_2,NORTH,,
Mohamed,91033711,14,0,14,22.0,hand_3,EAST,,
Mohamed,91033711,14,0,14,22.0,hand_4,EAST,,
Mohamed,91033711,15,0,15,22.0,farmer,PASS,,
Mohamed,91033711,15,0,15,22.0,hand_0,CARE,,
Mohamed,91033711,15,0,15,22.0,hand_1,WATER,,
Mohamed,91033711,15,0,15,22.0,hand_2,NORTH,,
Mohamed,91033711,15,0,15,22.0,hand_3,PLANT,MELON,
Mohamed,91033711,15,0,15,22.0,hand_4,PLANT,MELON,
Mohamed,91033711,16,0,16,22.0,farmer,PASS,,
Mohamed,91033711,16,0,16,22.0,hand_0,WEST,,
Mohamed,91033711,16,0,16,22.0,hand_1,WEST,,
Mohamed,91033711,16,0,16,22.0,hand_2,NORTH,,
Mohamed,91033711,16,0,16,22.0,hand_3,WATER,,
Mohamed,91033711,16,0,16,22.0,hand_4,WATER,,
Mohamed,91033711,17,0,17,22.0,farmer,PASS,,
Mohamed,91033711,17,0,17,22.0,hand_0,SOUTH,,
Mohamed,91033711,17,0,17,22.0,hand_1,PLANT,WHEAT,
Mohamed,91033711,17,0,17,22.0,hand_2,PLANT,MELON,
Mohamed,91033711,17,0,17,22.0,hand_3,SOUTH,,
Mohamed,91033711,17,0,17,22.0,hand_4,EAST,,
Mohamed,91033711,18,0,18,22.0,farmer,PASS,,
Mohamed,91033711,18,0,18,22.0,hand_0,BUILD_PASTURE,,
Mohamed,91033711,18,0,18,22.0,hand_1,WATER,,
